bases	meanCoverage	standardError	Sample	feature
6	0.0487394329318471	0.00131906369521348	group1	Translation start site
7	0.0488516495847984	0.00132049879150889	group1	Translation start site
8	0.0489638662377497	0.00132193197352316	group1	Translation start site
9	0.049225705094636	0.00132526865533355	group1	Translation start site
10	0.0493005161966036	0.00132622009589779	group1	Translation start site
11	0.0494127328495549	0.00132764568263158	group1	Translation start site
12	0.0491134884416847	0.00132383991584938	group1	Translation start site
13	0.0491882995436523	0.00132479261955077	group1	Translation start site
14	0.0492631106456198	0.00132574448070707	group1	Translation start site
15	0.0493005161966036	0.00132622009589779	group1	Translation start site
16	0.0493005161966036	0.00132622009589779	group1	Translation start site
17	0.0491134884416847	0.00132383991584938	group1	Translation start site
18	0.0488890551357822	0.00132097673123703	group1	Translation start site
19	0.0490386773397172	0.00132288636778258	group1	Translation start site
20	0.0490386773397172	0.00132288636778258	group1	Translation start site
21	0.0491134884416847	0.00132383991584938	group1	Translation start site
22	0.0494501384005386	0.0013281204593474	group1	Translation start site
23	0.0494501384005386	0.0013281204593474	group1	Translation start site
24	0.0497867883593925	0.00133238406902057	group1	Translation start site
25	0.0495997606044737	0.00133001747788028	group1	Translation start site
26	0.0495249495025062	0.00132906938583265	group1	Translation start site
27	0.0498241939103763	0.0013339061480088	group1	Translation start site
28	0.049711977257425	0.00133248855537844	group1	Translation start site
29	0.0495249495025062	0.00133012175665393	group1	Translation start site
30	0.0495623550534899	0.00133059553186449	group1	Translation start site
31	0.0497867883593925	0.00133343382383468	group1	Translation start site
32	0.0497493828084088	0.00133296129303117	group1	Translation start site
33	0.0498615994613601	0.00133437826577294	group1	Translation start site
34	0.0500486272162789	0.00133673576609534	group1	Translation start site
35	0.0501608438692302	0.00133814780332375	group1	Translation start site
36	0.0501608438692302	0.00133814780332375	group1	Translation start site
37	0.0504974938280841	0.00134237289770255	group1	Translation start site
38	0.0505723049300516	0.00134330957428002	group1	Translation start site
39	0.0504226827261166	0.00134143541100914	group1	Translation start site
40	0.0504226827261166	0.00134143541100914	group1	Translation start site
41	0.0503852771751328	0.00134096636333806	group1	Translation start site
42	0.0511333881948081	0.00135030899609445	group1	Translation start site
43	0.0514326326026782	0.00135402367038267	group1	Translation start site
44	0.0515822548066133	0.00135587626470924	group1	Translation start site
45	0.0520685269694023	0.00136187554510569	group1	Translation start site
46	0.0522929602753049	0.00136463336212591	group1	Translation start site
47	0.0521433380713698	0.00136279559116227	group1	Translation start site
48	0.052105932520386	0.00136233566501175	group1	Translation start site
49	0.0525547991321912	0.00136784204679158	group1	Translation start site
50	0.0525173935812075	0.00136738423908497	group1	Translation start site
51	0.0524051769282562	0.00136600966549012	group1	Translation start site
52	0.052592204683175	0.00136727667748691	group1	Translation start site
53	0.0526670157851425	0.00136819202042581	group1	Translation start site
54	0.0526296102341587	0.00136773444466283	group1	Translation start site
55	0.0527792324380938	0.00136956360115531	group1	Translation start site
56	0.0528540435400613	0.00137047703475437	group1	Translation start site
57	0.0528540435400613	0.00136945567566919	group1	Translation start site
58	0.0530036657439964	0.00137128162018192	group1	Translation start site
59	0.0531906934989152	0.00137355978005398	group1	Translation start site
60	0.0533029101518665	0.00137492440729254	group1	Translation start site
61	0.0533403157028503	0.00137537890605056	group1	Translation start site
62	0.0534525323558016	0.00137674127397365	group1	Translation start site
63	0.0535273434577691	0.00137764858082275	group1	Translation start site
64	0.0540884267225256	0.00138442960878538	group1	Translation start site
65	0.0543876711303957	0.00138802914247573	group1	Translation start site
66	0.0544624822323633	0.00138892719148788	group1	Translation start site
67	0.0545746988853146	0.00139027289497781	group1	Translation start site
68	0.0547243210892496	0.0013920646163267	group1	Translation start site
69	0.0550235654971198	0.00139563935833512	group1	Translation start site
70	0.0549113488441685	0.00139430018564073	group1	Translation start site
71	0.0549487543951522	0.00139474675693271	group1	Translation start site
72	0.0549113488441685	0.00139430018564073	group1	Translation start site
73	0.0549113488441685	0.00139430018564073	group1	Translation start site
74	0.0548365377422009	0.00139340650100804	group1	Translation start site
75	0.054986159946136	0.00139519314777312	group1	Translation start site
76	0.0550609710481035	0.00139608538879158	group1	Translation start site
77	0.0553228099049899	0.00139920257349066	group1	Translation start site
78	0.0554350265579412	0.00140053582537298	group1	Translation start site
79	0.0553976210069574	0.00140009158652836	group1	Translation start site
80	0.0555472432108925	0.00140186747324548	group1	Translation start site
81	0.0556594598638438	0.00140319752167481	group1	Translation start site
82	0.0557716765167951	0.00140452597520487	group1	Translation start site
83	0.0560335153736815	0.00140761952307753	group1	Translation start site
84	0.0559587042717139	0.00140673653247086	group1	Translation start site
85	0.0562205431286003	0.00140982393042197	group1	Translation start site
86	0.0567068152913892	0.00141553499758945	group1	Translation start site
87	0.0568938430463081	0.00141772377473322	group1	Translation start site
88	0.0567816263933568	0.00141641102517989	group1	Translation start site
89	0.0571556819031944	0.0014207808507432	group1	Translation start site
90	0.0570808708012269	0.00141990825638249	group1	Translation start site
91	0.0575671429640159	0.00142556794734723	group1	Translation start site
92	0.0576793596169672	0.00142686996148835	group1	Translation start site
93	0.0580908206777886	0.00143163106745011	group1	Translation start site
94	0.0582404428817236	0.00143335736226887	group1	Translation start site
95	0.0580534151268048	0.00143119907697128	group1	Translation start site
96	0.0582030373307399	0.00143292603832734	group1	Translation start site
97	0.05850228173861	0.00143734579302853	group1	Translation start site
98	0.0585770928405775	0.00143820504189169	group1	Translation start site
99	0.0587641205954964	0.0014403502855648	group1	Translation start site
100	0.0588763372484477	0.00144163546382428	group1	Translation start site
-100	0.179135183661255	0.0023459182080214	group1	Translation end site
-99	0.180107727986833	0.0023508813088975	group1	Translation end site
-98	0.180519189047655	0.00235297340433635	group1	Translation end site
-97	0.181042866761427	0.00235562949575232	group1	Translation end site
-96	0.181080272312411	0.00235581893535069	group1	Translation end site
-95	0.182052816637989	0.00236073124722534	group1	Translation end site
-94	0.183212388718486	0.00236655536868268	group1	Translation end site
-93	0.183736066432259	0.00236917396524727	group1	Translation end site
-92	0.184558988553901	0.00237327433206608	group1	Translation end site
-91	0.184708610757836	0.00237401794600094	group1	Translation end site
-90	0.184820827410788	0.00237457527219842	group1	Translation end site
-89	0.185381910675544	0.00237735697127027	group1	Translation end site
-88	0.185643749532431	0.002378652289967	group1	Translation end site
-87	0.186317049450138	0.00238256228200938	group1	Translation end site
-86	0.187214782673749	0.00238697313445851	group1	Translation end site
-85	0.187738460387522	0.00238953654542272	group1	Translation end site
-84	0.188262138101294	0.0023920929209281	group1	Translation end site
-83	0.188860626917034	0.00239500590698337	group1	Translation end site
-82	0.189159871324905	0.0023964589755483	group1	Translation end site
-81	0.189982793446547	0.00240044318347219	group1	Translation end site
-80	0.19020722675245	0.00240152680776186	group1	Translation end site
-79	0.191067554425077	0.00240566892327887	group1	Translation end site
-78	0.192227126505573	0.00241122234817091	group1	Translation end site
-77	0.193124859729184	0.00241549870445745	group1	Translation end site
-76	0.193760754095908	0.00241851567345964	group1	Translation end site
-75	0.194508865115583	0.00242205224204939	group1	Translation end site
-74	0.195182165033291	0.00242522336369773	group1	Translation end site
-73	0.195593626094112	0.00242715579234572	group1	Translation end site
-72	0.196192114909853	0.0024299592019211	group1	Translation end site
-71	0.196640981521658	0.00243205602302878	group1	Translation end site
-70	0.197202064786414	0.00243409537958664	group1	Translation end site
-69	0.197501309194284	0.0024354867888795	group1	Translation end site
-68	0.198062392459041	0.00243808983795127	group1	Translation end site
-67	0.198324231315927	0.00243930199141493	group1	Translation end site
-66	0.199109747886586	0.00244292854423923	group1	Translation end site
-65	0.200044886661181	0.00244722656439375	group1	Translation end site
-64	0.200456347722002	0.00244911107236347	group1	Translation end site
-63	0.201054836537742	0.00245184497832175	group1	Translation end site
-62	0.20142889204758	0.00245354934945393	group1	Translation end site
-61	0.202438841924142	0.00245813461335488	group1	Translation end site
-60	0.203261764045784	0.00246185298092313	group1	Translation end site
-59	0.203673225106606	0.00246370620444494	group1	Translation end site
-58	0.204196902820379	0.00246605912421396	group1	Translation end site
-57	0.204496147228249	0.00246740077573048	group1	Translation end site
-56	0.204982419391038	0.0024695765119734	group1	Translation end site
-55	0.205319069349892	0.00247107957182598	group1	Translation end site
-54	0.205356474900875	0.00247124641614907	group1	Translation end site
-53	0.205880152614648	0.00247357883331841	group1	Translation end site
-52	0.206291613675469	0.00247540699783047	group1	Translation end site
-51	0.206628263634323	0.00247689986338153	group1	Translation end site
-50	0.206815291389242	0.00247772810514072	group1	Translation end site
-49	0.207226752450064	0.00247954740565454	group1	Translation end site
-48	0.207525996857934	0.00248086809195044	group1	Translation end site
-47	0.207974863469739	0.0024828452745754	group1	Translation end site
-46	0.208236702326625	0.00248399650314588	group1	Translation end site
-45	0.208124485673674	0.0024835033112657	group1	Translation end site
-44	0.208760380040398	0.00248629426664056	group1	Translation end site
-43	0.209171841101219	0.00248809527119369	group1	Translation end site
-42	0.209321463305154	0.00248874922789937	group1	Translation end site
-41	0.20977032991696	0.00249070805049589	group1	Translation end site
-40	0.21066806314057	0.00249461201770625	group1	Translation end site
-39	0.211229146405327	0.00249704276684242	group1	Translation end site
-38	0.211528390813197	0.00249833627201171	group1	Translation end site
-37	0.212126879628937	0.00250091725715557	group1	Translation end site
-36	0.212426124036807	0.00250220474334504	group1	Translation end site
-35	0.212687962893693	0.0025033296529235	group1	Translation end site
-34	0.213959751627141	0.00250877178366637	group1	Translation end site
-33	0.214034562729109	0.00250909079046311	group1	Translation end site
-32	0.214745268197801	0.00251211517811265	group1	Translation end site
-31	0.215268945911573	0.00251433653789139	group1	Translation end site
-30	0.215643001421411	0.00251591952629287	group1	Translation end site
-29	0.216353706890102	0.00251891873913611	group1	Translation end site
-28	0.21702700680781	0.00252174989687599	group1	Translation end site
-27	0.216839979052891	0.00252096445785103	group1	Translation end site
-26	0.21702700680781	0.00252174989687599	group1	Translation end site
-25	0.217737712276502	0.00252417333999735	group1	Translation end site
-24	0.217700306725518	0.00252401685803742	group1	Translation end site
-23	0.218036956684372	0.00252542410052735	group1	Translation end site
-22	0.218747662153064	0.00252838686734461	group1	Translation end site
-21	0.219495773172739	0.00253149375993075	group1	Translation end site
-20	0.21960798982569	0.00253195875184151	group1	Translation end site
-19	0.219720206478641	0.00253242347236506	group1	Translation end site
-18	0.220580534151268	0.00253597732958177	group1	Translation end site
-17	0.221029400763073	0.00253782520941223	group1	Translation end site
-16	0.22129123961996	0.00253890114733253	group1	Translation end site
-15	0.222001945088651	0.002541814168469	group1	Translation end site
-14	0.222263783945538	0.00254288467258665	group1	Translation end site
-13	0.222301189496521	0.00254303748263489	group1	Translation end site
-12	0.222750056108326	0.00254486888332964	group1	Translation end site
-11	0.223460761577018	0.00254775985882197	group1	Translation end site
-10	0.223760005984888	0.00254897391313063	group1	Translation end site
-9	0.223984439290791	0.00254988321243378	group1	Translation end site
-8	0.22447071145358	0.00255184971638536	group1	Translation end site
-7	0.224844766963417	0.00255335902386227	group1	Translation end site
-6	0.224882172514401	0.00255350979281135	group1	Translation end site
-5	0.225293633575223	0.00255516631218836	group1	Translation end site
-4	0.225742500187028	0.0025569693755594	group1	Translation end site
-3	0.225592877983093	0.0025563688233229	group1	Translation end site
-2	0.225779905738012	0.00255711944041084	group1	Translation end site
-1	0.226340989002768	0.0025593669033323	group1	Translation end site
0	0.22705169447146	0.00256220426167165	group1	Translation end site
1	0.227575372185232	0.00256428822296743	group1	Translation end site
2	0.227986833246054	0.00256592162908854	group1	Translation end site
3	0.228360888755891	0.00256740350144952	group1	Translation end site
4	0.228772349816713	0.00256903022069968	group1	Translation end site
5	0.22884716091868	0.0025693256123642	group1	Translation end site
6	0.228884566469664	0.00256947326490766	group1	Translation end site
7	0.229108999775567	0.00257035857443855	group1	Translation end site
8	0.229520460836388	0.00257197894775523	group1	Translation end site
9	0.229969327448193	0.00257374265793288	group1	Translation end site
10	0.230493005161966	0.00257579509531978	group1	Translation end site
11	0.230605221814917	0.00257623417253749	group1	Translation end site
12	0.230455599610982	0.00257564867897243	group1	Translation end site
13	0.230754844018852	0.00257681920808645	group1	Translation end site
14	0.231278521732625	0.00257886323012924	group1	Translation end site
15	0.231502955038528	0.00257973752648759	group1	Translation end site
16	0.231278521732625	0.00257886323012924	group1	Translation end site
17	0.231764793895414	0.00258075624179464	group1	Translation end site
18	0.232101443854268	0.00258206396859144	group1	Translation end site
19	0.232774743771976	0.00258467251656289	group1	Translation end site
20	0.233036582628862	0.00258568447003167	group1	Translation end site
21	0.232737338220992	0.0025845278384335	group1	Translation end site
22	0.233261015934765	0.00258655075443941	group1	Translation end site
23	0.23370988254657	0.00258828026951285	group1	Translation end site
24	0.234233560260343	0.0025902929001368	group1	Translation end site
25	0.234345776913294	0.00259072345954723	group1	Translation end site
26	0.234682426872148	0.00259201361827002	group1	Translation end site
27	0.234383182464278	0.00259086692304769	group1	Translation end site
28	0.234794643525099	0.00259244316509489	group1	Translation end site
29	0.234794643525099	0.00259244316509489	group1	Translation end site
30	0.234832049076083	0.00259258629117882	group1	Translation end site
31	0.235131293483953	0.0025937302890814	group1	Translation end site
32	0.234832049076083	0.00259258629117882	group1	Translation end site
33	0.234869454627067	0.002592729389175	group1	Translation end site
34	0.234794643525099	0.00259244316509489	group1	Translation end site
35	0.23490686017805	0.00259287245908806	group1	Translation end site
36	0.234457993566245	0.00259115376562214	group1	Translation end site
37	0.234495399117229	0.00259129714470548	group1	Translation end site
38	0.234944265729034	0.00259301550092267	group1	Translation end site
39	0.235131293483953	0.0025937302890814	group1	Translation end site
40	0.235093887932969	0.00259358738756942	group1	Translation end site
41	0.23569237674871	0.00259587044828005	group1	Translation end site
42	0.235954215605596	0.00259686703373229	group1	Translation end site
43	0.235804593401661	0.00259629772412667	group1	Translation end site
44	0.236141243360515	0.0025975780419193	group1	Translation end site
45	0.235841998952645	0.00259644009346779	group1	Translation end site
46	0.23629086556445	0.00259814634577083	group1	Translation end site
47	0.236141243360515	0.0025975780419193	group1	Translation end site
48	0.236552704421336	0.00259913980323594	group1	Translation end site
49	0.236440487768385	0.00259871420309721	group1	Translation end site
50	0.236365676666417	0.00259843033023136	group1	Translation end site
51	0.236178648911498	0.00259772015975994	group1	Translation end site
52	0.236029026707563	0.00259715152082222	group1	Translation end site
53	0.236066432258547	0.00259729372245503	group1	Translation end site
54	0.236440487768385	0.00259871420309721	group1	Translation end site
55	0.236477893319369	0.00259885609769356	group1	Translation end site
56	0.236029026707563	0.00259715152082222	group1	Translation end site
57	0.236365676666417	0.00259843033023136	group1	Translation end site
58	0.236066432258547	0.00259729372245503	group1	Translation end site
59	0.235767187850677	0.00259615532681808	group1	Translation end site
60	0.235729782299693	0.00259601290153741	group1	Translation end site
61	0.235467943442807	0.00259501514096758	group1	Translation end site
62	0.235542754544774	0.00259530035539169	group1	Translation end site
63	0.235093887932969	0.00259358738756942	group1	Translation end site
64	0.235243510136904	0.00259415882533221	group1	Translation end site
65	0.235131293483953	0.0025937302890814	group1	Translation end site
66	0.234981671280018	0.00259315851468347	group1	Translation end site
67	0.234981671280018	0.00259315851468347	group1	Translation end site
68	0.234869454627067	0.002592729389175	group1	Translation end site
69	0.234719832423132	0.00259215682864514	group1	Translation end site
70	0.234645021321164	0.00259187037978851	group1	Translation end site
71	0.234345776913294	0.00259072345954723	group1	Translation end site
72	0.23490686017805	0.00259287245908806	group1	Translation end site
73	0.234944265729034	0.00259301550092267	group1	Translation end site
74	0.234794643525099	0.00259244316509489	group1	Translation end site
75	0.234121343607391	0.0025898620872645	group1	Translation end site
76	0.234083938056408	0.00258971842662702	group1	Translation end site
77	0.234383182464278	0.00259086692304769	group1	Translation end site
78	0.23400912695444	0.00258943102080383	group1	Translation end site
79	0.233896910301489	0.00258899970062812	group1	Translation end site
80	0.234083938056408	0.00258971842662702	group1	Translation end site
81	0.233896910301489	0.00258899970062812	group1	Translation end site
82	0.233822099199521	0.00258871201282888	group1	Translation end site
83	0.23370988254657	0.00258828026951285	group1	Translation end site
84	0.233747288097554	0.00258842421217342	group1	Translation end site
85	0.233335827036732	0.00258683928957941	group1	Translation end site
86	0.233036582628862	0.00258568447003167	group1	Translation end site
87	0.232999177077878	0.00258553999022824	group1	Translation end site
88	0.232587716017057	0.00258394884235523	group1	Translation end site
89	0.23172738834443	0.00258061079650239	group1	Translation end site
90	0.231390738385576	0.00257930050666656	group1	Translation end site
91	0.231091493977706	0.00257813386506491	group1	Translation end site
92	0.230343382958031	0.00257520925803766	group1	Translation end site
93	0.230343382958031	0.00257520925803766	group1	Translation end site
94	0.22993192189721	0.00257359584010268	group1	Translation end site
95	0.22993192189721	0.00257359584010268	group1	Translation end site
96	0.229632677489339	0.00257242026333911	group1	Translation end site
97	0.229707488591307	0.00257271432995256	group1	Translation end site
98	0.229707488591307	0.00257271432995256	group1	Translation end site
99	0.228884566469664	0.00256947326490766	group1	Translation end site
100	0.228660133163761	0.00256858691668423	group1	Translation end site
