bins	meanCoverage	standardError	feature	Sample	id	num	meanCoverage2
52	0.0494024343811566	0.0158787526473713	0.00602976441191082	fiveUTRs	group1	1	100	0.000130185121226304
53	0.0503524811961788	0.0160381778747546	0.0060541127642279	fiveUTRs	group1	1	100	0.000131492200756688
54	0.0513025280112011	0.0162103571203285	0.00605780211335297	fiveUTRs	group1	1	100	0.000132903846649504
55	0.0522525748262233	0.0163952903840931	0.00614109921704428	fiveUTRs	group1	1	100	0.00013442005890475
56	0.0532026216412455	0.0163793478613547	0.00605397223567247	fiveUTRs	group1	1	100	0.000134289350951711
57	0.0541526684562678	0.0164494949614034	0.00605345104416644	fiveUTRs	group1	1	100	0.000134864465945081
58	0.05510271527129	0.0162326766521621	0.00594657247648382	fiveUTRs	group1	1	100	0.000133086837783758
59	0.0560527620863123	0.0163538398249734	0.00594552734321418	fiveUTRs	group1	1	100	0.00013408021822685
60	0.0570028089013345	0.0166854442979306	0.00603520564050178	fiveUTRs	group1	1	100	0.00013679894365005
61	0.0579528557163567	0.017023425779983	0.00614015484437556	fiveUTRs	group1	1	100	0.000139569952254465
62	0.058902902531379	0.0170361797981737	0.00611428571898025	fiveUTRs	group1	1	100	0.000139674518616896
63	0.0598529493464012	0.0174666279121085	0.00620988640181431	fiveUTRs	group1	1	100	0.000143203633348934
64	0.0608029961614235	0.0176675036986114	0.00652527018608482	fiveUTRs	group1	1	100	0.000144850553557219
65	0.0617530429764457	0.0180565012534265	0.00657891900321686	fiveUTRs	group1	1	100	0.000148039827611357
66	0.062703089791468	0.0178269289259946	0.00658158896065339	fiveUTRs	group1	1	100	0.000146157633087603
67	0.0636531366064902	0.0180373702261405	0.00661990706565929	fiveUTRs	group1	1	100	0.000147882978067711
68	0.0646031834215124	0.0177918553759703	0.00655922697775785	fiveUTRs	group1	1	100	0.000145870075590919
69	0.0655532302365347	0.0180246162079498	0.00660845574283607	fiveUTRs	group1	1	100	0.00014777841170528
70	0.0665032770515569	0.0182956390945014	0.00669065607534613	fiveUTRs	group1	1	100	0.000150000446906934
71	0.0674533238665792	0.0187611607584604	0.00660603122453342	fiveUTRs	group1	1	100	0.000153817119135657
72	0.0684033706816014	0.0187611607584604	0.00662050898241858	fiveUTRs	group1	1	100	0.000153817119135657
73	0.0693534174966236	0.0190194296268213	0.00666196054823677	fiveUTRs	group1	1	100	0.00015593458797488
74	0.0703034643116459	0.0191246502768942	0.00668270421707304	fiveUTRs	group1	1	100	0.000156797260464934
75	0.0712535111266681	0.0191724778451092	0.0067009637606322	fiveUTRs	group1	1	100	0.000157189384324049
76	0.0722035579416904	0.0192776984951822	0.00676184480511306	fiveUTRs	group1	1	100	0.000158052056814103
77	0.0731536047567126	0.0196794500681879	0.0069571212840917	fiveUTRs	group1	1	100	0.000161345897230672
78	0.0741036515717349	0.0196348110045206	0.00691862579265135	fiveUTRs	group1	1	100	0.000160979914962164
79	0.0750536983867571	0.0196826385727356	0.00692780151617636	fiveUTRs	group1	1	100	0.00016137203882128
80	0.0760037452017793	0.019535967363543	0.00677315538823489	fiveUTRs	group1	1	100	0.000160169525653326
81	0.0769537920168016	0.0197368431500459	0.00680459383163323	fiveUTRs	group1	1	100	0.000161816445861611
82	0.0779038388318238	0.0196539420318066	0.00684213187566852	fiveUTRs	group1	1	100	0.000161136764505811
83	0.0788538856468461	0.0196635075454496	0.00676762310671061	fiveUTRs	group1	1	100	0.000161215189277634
84	0.0798039324618683	0.0192139284042288	0.00659811808530265	fiveUTRs	group1	1	100	0.000157529225001949
85	0.0807539792768905	0.0197209006273076	0.00675100329421044	fiveUTRs	group1	1	100	0.000161685737908572
86	0.0817040260919128	0.019574229418115	0.00669226849817805	fiveUTRs	group1	1	100	0.000160483224740618
87	0.082654072906935	0.0199122109001675	0.00680658383261731	fiveUTRs	group1	1	100	0.000163254233345034
88	0.0836041197219573	0.0200238085593357	0.00684423500206351	fiveUTRs	group1	1	100	0.000164169189016303
89	0.0845541665369795	0.0201864222912667	0.00669964051340615	fiveUTRs	group1	1	100	0.000165502410137295
90	0.0855042133520018	0.0201864222912667	0.00668769257651978	fiveUTRs	group1	1	100	0.000165502410137295
91	0.086454260167024	0.0205371577915098	0.00675463304823426	fiveUTRs	group1	1	100	0.000168377985104141
92	0.0874043069820462	0.0204542566732705	0.00667167807571327	fiveUTRs	group1	1	100	0.000167698303748341
93	0.0883543537970685	0.0207890496507753	0.00671320203362974	fiveUTRs	group1	1	100	0.000170443170762149
94	0.0893044006120907	0.0209835484281829	0.0067547009705216	fiveUTRs	group1	1	100	0.000172037807789218
95	0.090254447427113	0.0213087758920447	0.00678171162224266	fiveUTRs	group1	1	100	0.000174704250031203
96	0.0912044942421352	0.0213789229920933	0.0067477525456088	fiveUTRs	group1	1	100	0.000175279365024572
97	0.0921545410571574	0.02194328829703	0.00688493562125575	fiveUTRs	group1	1	100	0.000179906426562133
98	0.0931045878721797	0.0221824261381049	0.00688756636055501	fiveUTRs	group1	1	100	0.00018186704585771
99	0.0940546346872019	0.022580989206563	0.00699741765433306	fiveUTRs	group1	1	100	0.000185134744683671
100	0.0950046815022242	0.0202055533185526	0.00652567405114575	fiveUTRs	group1	1	100	0.000165659259680941
101	0.100347476279812	0.389303904509199	0.0260736976526993	cds	group1	2	100	0.00319178572321886
102	0.1056902710574	0.392215999098961	0.0265247808262467	cds	group1	2	100	0.00321566111164576
103	0.111033065834988	0.406255171164422	0.0270016030395818	cds	group1	2	100	0.00333076406449398
104	0.116375860612576	0.429569903775053	0.0288211197731376	cds	group1	2	100	0.00352191455085012
105	0.121718655390164	0.449882662333274	0.0296096367022899	cds	group1	2	100	0.00368845275407482
106	0.127061450167752	0.470087565536319	0.0306336447536472	cds	group1	2	100	0.00385410668365407
107	0.13240424494534	0.483677340288545	0.0304953177437675	cds	group1	2	100	0.00396552516297963
108	0.137747039722928	0.494714538301596	0.0304776728975795	cds	group1	2	100	0.00405601583269641
109	0.143089834500516	0.503019400650178	0.0306217303016254	cds	group1	2	100	0.00412410490339536
110	0.148432629278105	0.514559923654052	0.0307455685744652	cds	group1	2	100	0.00421872218345753
111	0.153775424055693	0.545334651664384	0.0337790247337102	cds	group1	2	100	0.00447103493028999
112	0.159118218833281	0.548120915006441	0.0348722156901929	cds	group1	2	100	0.00449387866613055
113	0.164461013610869	0.555131513092906	0.0345150328356783	cds	group1	2	100	0.00455135645308421
114	0.169803808388457	0.555526982728553	0.0334445309445516	cds	group1	2	100	0.00455459878978416
115	0.175146603166045	0.555473055050965	0.0328216683836013	cds	group1	2	100	0.00455415665296144
116	0.180489397943633	0.565287892372017	0.03344727068101	cds	group1	2	100	0.00463462555469656
117	0.185832192721221	0.574545477024658	0.0344320265899763	cds	group1	2	100	0.00471052570926357
118	0.191174987498809	0.592755056156939	0.0353666640909417	cds	group1	2	100	0.00485982057640217
119	0.196517782276397	0.593096598114997	0.0348056978113046	cds	group1	2	100	0.0048626207762794
120	0.201860577053985	0.571651358327424	0.0321719815368125	cds	group1	2	100	0.00468679769977757
121	0.207203371831573	0.571543502972248	0.0317935169005915	cds	group1	2	100	0.00468591342613213
122	0.212546166609161	0.572999550267129	0.0318335744745444	cds	group1	2	100	0.00469785112034558
123	0.217888961386749	0.575300464510892	0.0320837387561499	cds	group1	2	100	0.00471671562478165
124	0.223231756164337	0.573017526159659	0.0315853310282136	cds	group1	2	100	0.00469799849928649
125	0.228574550941925	0.585870289318179	0.0327328153626383	cds	group1	2	100	0.00480337444203486
126	0.233917345719513	0.59002272049247	0.0335504508802722	cds	group1	2	100	0.00483741897738433
127	0.239260140497101	0.578032800175361	0.0318590752852823	cds	group1	2	100	0.00473911722379949
128	0.244602935274689	0.577367692151773	0.0319880991594878	cds	group1	2	100	0.00473366420298594
129	0.249945730052277	0.581322388508241	0.0311533641856895	cds	group1	2	100	0.00476608756998544
130	0.255288524829865	0.580908942980065	0.0308338652116712	cds	group1	2	100	0.00476269785434458
131	0.260631319607453	0.594606573087467	0.0311205795016056	cds	group1	2	100	0.00487500060731557
132	0.265974114385041	0.608699672830516	0.0322014855509385	cds	group1	2	100	0.00499054569698651
133	0.271316909162629	0.618352727118804	0.0323859706696483	cds	group1	2	100	0.00506968818825347
134	0.276659703940217	0.612708296864572	0.0323044506396527	cds	group1	2	100	0.00502341120080873
135	0.282002498717805	0.598039968560582	0.0321101008981976	cds	group1	2	100	0.00490314998502877
136	0.287345293495393	0.577223885011538	0.0308077022277959	cds	group1	2	100	0.00473248517145868
137	0.292688088272981	0.580387642096712	0.0310174030983098	cds	group1	2	100	0.00475842386505828
138	0.298030883050569	0.588746432122883	0.0322608732637182	cds	group1	2	100	0.00482695507257995
139	0.303373677828157	0.590957466903999	0.0320394576934834	cds	group1	2	100	0.00484508268231149
140	0.308716472605746	0.594894187367937	0.0335171314643422	cds	group1	2	100	0.00487735867037008
141	0.314059267383334	0.588764408015412	0.0322087014172975	cds	group1	2	100	0.00482710245152086
142	0.319402062160922	0.588099299991825	0.0323459120859427	cds	group1	2	100	0.0048216494307073
143	0.32474485693851	0.587524071430884	0.0323529530696635	cds	group1	2	100	0.00481693330459829
144	0.330087651716098	0.575839741286774	0.0306286592556368	cds	group1	2	100	0.00472113699300886
145	0.335430446493686	0.576181283244833	0.0307019375515464	cds	group1	2	100	0.00472393719288609
146	0.340773241271274	0.577241860904067	0.0302423889096346	cds	group1	2	100	0.00473263255039959
147	0.346116036048862	0.57508475380054	0.0302556147374537	cds	group1	2	100	0.00471494707749077
148	0.35145883082645	0.573772513645893	0.0305039697750704	cds	group1	2	100	0.00470418841480457
149	0.356801625604038	0.572316466351012	0.0306241720008433	cds	group1	2	100	0.00469225072059112
150	0.362144420381626	0.578643980521361	0.0317289096437301	cds	group1	2	100	0.00474412810779032
151	0.367487215159214	0.58793751695906	0.0324899708665251	cds	group1	2	100	0.00482032302023914
152	0.372830009936802	0.597374860536995	0.0332020871572991	cds	group1	2	100	0.00489769696421522
153	0.37817280471439	0.606991963040223	0.0334540663404334	cds	group1	2	100	0.00497654469760036
154	0.383515599491978	0.613157694177807	0.0328151136407709	cds	group1	2	100	0.0050270956743314
155	0.388858394269566	0.596763680190995	0.0314809117032524	cds	group1	2	100	0.00489268608022439
156	0.394201189047154	0.615045162893394	0.0328933916042345	cds	group1	2	100	0.00504257046312662
157	0.399543983824742	0.620437930652214	0.0327644307459227	cds	group1	2	100	0.00508678414539866
158	0.40488677860233	0.635483752699321	0.0337157817259798	cds	group1	2	100	0.00521014031893766
159	0.410229573379918	0.631942501871029	0.0329363494116099	cds	group1	2	100	0.00518110666757902
160	0.415572368157506	0.617651667310157	0.0327388564557049	cds	group1	2	100	0.0050639404095581
161	0.420915162935094	0.617651667310157	0.0318583572396577	cds	group1	2	100	0.0050639404095581
162	0.426257957712682	0.620635665470037	0.0326701350652358	cds	group1	2	100	0.00508840531374864
163	0.43160075249027	0.625237493957563	0.0321230519202343	cds	group1	2	100	0.00512613432262078
164	0.436943547267858	0.633021055422793	0.0333111207544056	cds	group1	2	100	0.00518994940403343
165	0.442286342045446	0.622433254722977	0.0330958705091487	cds	group1	2	100	0.00510314320783932
166	0.447629136823034	0.622595037755742	0.0330658256848819	cds	group1	2	100	0.00510446961830748
167	0.452971931600622	0.606470662156871	0.0302053000627105	cds	group1	2	100	0.00497227070831407
168	0.45831472637821	0.607315529105752	0.0298195545165193	cds	group1	2	100	0.00497919751853669
169	0.463657521155798	0.634423175040086	0.0308646377951168	cds	group1	2	100	0.00520144496142416
170	0.469000315933387	0.650259936358487	0.0318985759914992	cds	group1	2	100	0.00533128580836306
171	0.474343110710975	0.674042042174882	0.0337069766487331	cds	group1	2	100	0.00552626814718278
172	0.479685905488563	0.681843579532642	0.0347575926167109	cds	group1	2	100	0.00559023060753634
173	0.485028700266151	0.685241023220698	0.0352964986410098	cds	group1	2	100	0.00561808522736772
174	0.490371495043739	0.701077784539099	0.0355486629991439	cds	group1	2	100	0.00574792607430663
175	0.495714289821327	0.714002451267737	0.0359376602961968	cds	group1	2	100	0.00585389153281862
176	0.501057084598915	0.683407482182699	0.0317461973727192	cds	group1	2	100	0.00560305257539523
177	0.506399879376503	0.68428830091664	0.0316116132722221	cds	group1	2	100	0.00561027414349966
178	0.511742674154091	0.701275519356922	0.032197494420559	cds	group1	2	100	0.0057495472426566
179	0.517085468931679	0.741217952557247	0.0345188768350815	cds	group1	2	100	0.00607702324935154
180	0.522428263709267	0.751554090761652	0.0345737388064449	cds	group1	2	100	0.00616176614037296
181	0.527771058486855	0.741667349870482	0.0328325056092279	cds	group1	2	100	0.00608070772287421
182	0.533113853264443	0.754717847846826	0.033646104822155	cds	group1	2	100	0.00618770483397256
183	0.538456648042031	0.774203715348695	0.0344549048113129	cds	group1	2	100	0.00634746360591554
184	0.543799442819619	0.791891993597623	0.0346493805360008	cds	group1	2	100	0.00649248448376785
185	0.549142237597207	0.810173476300022	0.0344015907679801	cds	group1	2	100	0.00664236886667008
186	0.554485032374795	0.827735923301245	0.0348222908953765	cds	group1	2	100	0.00678635809193603
187	0.559827827152383	0.859067903979988	0.0353750412746341	cds	group1	2	100	0.00704323958593661
188	0.565170621929971	0.880441240197444	0.0359965401260023	cds	group1	2	100	0.00721847314667481
189	0.570513416707559	0.908519584328366	0.0362322889320703	cds	group1	2	100	0.00744867905237125
190	0.575856211485147	0.926675235783059	0.0360699068942011	cds	group1	2	100	0.00759753178268713
191	0.581199006262735	0.965089718118385	0.0367205736147918	cds	group1	2	100	0.00791248057940499
192	0.586541801040323	1.01148549673676	0.0373193484871424	cds	group1	2	100	0.00829286562588548
193	0.591884595817911	1.0740595786316	0.0389434559424972	cds	group1	2	100	0.00880589171918209
194	0.597227390595499	1.12442802949898	0.0398504464938141	cds	group1	2	100	0.00921884751160299
195	0.602570185373087	1.20968768776592	0.0423422685695207	cds	group1	2	100	0.009917865828324
196	0.607912980150675	1.28222041412205	0.0434578790986178	cds	group1	2	100	0.010512539854883
197	0.613255774928263	1.3662037840194	0.0458153277600157	cds	group1	2	100	0.0112010942667996
198	0.618598569705851	1.45496874132957	0.0470880520718258	cds	group1	2	100	0.0119288514769975
199	0.62394136448344	1.58288519256878	0.0508529514894548	cds	group1	2	100	0.0129776000204904
200	0.629284159261028	1.62512854001286	0.0526966528930794	cds	group1	2	100	0.0133239405316214
201	0.632991317668417	1.3819912711649	0.0603184692067735	threeUTRs	group1	3	100	0.0113305311296023
202	0.636698476075807	1.35224677664914	0.0588457660890422	threeUTRs	group1	3	100	0.011086664957596
203	0.640405634483197	1.33091348188123	0.0573692382661131	threeUTRs	group1	3	100	0.0109117596846698
204	0.644112792890586	1.28569237982941	0.0553728285469855	threeUTRs	group1	3	100	0.0105410054583561
205	0.647819951297976	1.23172363003981	0.0525332758058182	threeUTRs	group1	3	100	0.010098531896999
206	0.651527109705366	1.18067076282948	0.0507546908324581	threeUTRs	group1	3	100	0.00967996478065633
207	0.655234268112756	1.13065216166221	0.049002435477616	threeUTRs	group1	3	100	0.00926987730079317
208	0.658941426520145	1.07638434699269	0.0471310755568407	threeUTRs	group1	3	100	0.00882495179635768
209	0.662648584927535	1.03161184226075	0.0457808376974269	threeUTRs	group1	3	100	0.00845787548466153
210	0.666355743334925	1.00574273014733	0.0451232763306201	threeUTRs	group1	3	100	0.00824578240837954
211	0.670062901742315	0.958440634972708	0.0437320036337035	threeUTRs	group1	3	100	0.00785796674481188
212	0.673770060149704	0.926889290140739	0.0431247905569778	threeUTRs	group1	3	100	0.00759928675004021
213	0.677477218557094	0.883076285231891	0.0411911389124386	threeUTRs	group1	3	100	0.00724007708905394
214	0.681184376964484	0.851599706619903	0.0400482637681477	threeUTRs	group1	3	100	0.00698201008005186
215	0.684891535371873	0.827637133116003	0.0395277508665655	threeUTRs	group1	3	100	0.0067855481408947
216	0.688598693779263	0.804098234858661	0.0389328154678217	threeUTRs	group1	3	100	0.00659255978776528
217	0.692305852186653	0.772247825146768	0.0380987401691813	threeUTRs	group1	3	100	0.00633142784991519
218	0.696013010594043	0.741444142514609	0.0367424505057807	threeUTRs	group1	3	100	0.00607887771283952
219	0.699720169001432	0.722528288859423	0.0363390872717686	threeUTRs	group1	3	100	0.00592379231313044
220	0.703427327408822	0.709045447189522	0.0368779849249657	threeUTRs	group1	3	100	0.00581325054601236
221	0.707134485816212	0.695724598996246	0.0364536426728705	threeUTRs	group1	3	100	0.00570403691472843
222	0.710841644223602	0.673768252395168	0.0351929684260668	threeUTRs	group1	3	100	0.00552402342705556
223	0.714548802630991	0.655487911609821	0.0343215350807572	threeUTRs	group1	3	100	0.00537414840638809
224	0.718255961038381	0.635226265994978	0.0343486712785121	threeUTRs	group1	3	100	0.00520802926282618
225	0.721963119445771	0.624347780987747	0.0344665815047692	threeUTRs	group1	3	100	0.00511883983334921
226	0.72567027785316	0.605980212945756	0.0337710970018481	threeUTRs	group1	3	100	0.0049682496626172
227	0.72937743626055	0.587126664473888	0.0331519488295494	threeUTRs	group1	3	100	0.00481367508438278
228	0.73308459466794	0.574914848543663	0.0331447889646196	threeUTRs	group1	3	100	0.00471355407534793
229	0.73679175307533	0.562628266393457	0.0325002843477101	threeUTRs	group1	3	100	0.00461282008054347
230	0.740498911482719	0.545033282624602	0.0317197858788504	threeUTRs	group1	3	100	0.00446856409609734
231	0.744206069890109	0.538416472156287	0.0315294759570297	threeUTRs	group1	3	100	0.00441431485548764
232	0.747913228297499	0.516833956655113	0.0305247453045236	threeUTRs	group1	3	100	0.00423736629666278
233	0.751620386704889	0.505469491218006	0.0301027145435373	threeUTRs	group1	3	100	0.00414419245968341
234	0.755327545112278	0.498877602823017	0.0300873620944445	threeUTRs	group1	3	100	0.00409014754766357
235	0.759034703519668	0.487974195742459	0.0289033111289443	threeUTRs	group1	3	100	0.00400075378959674
236	0.762741861927058	0.481008476247566	0.028744828191158	threeUTRs	group1	3	100	0.0039436439487289
237	0.766449020334447	0.473083256929583	0.0284103530377354	threeUTRs	group1	3	100	0.00387866745715118
238	0.770156178741837	0.462703213388892	0.0277407910846285	threeUTRs	group1	3	100	0.00379356459947156
239	0.773863337149227	0.460971129292666	0.0277847724951036	threeUTRs	group1	3	100	0.0037793637624758
240	0.777570495556617	0.454055253944426	0.0277024007104901	threeUTRs	group1	3	100	0.00372266257878769
241	0.781277653964006	0.450491397458667	0.0286516866826154	threeUTRs	group1	3	100	0.00369344359043671
242	0.784984812371396	0.445731281453212	0.0281216472845768	threeUTRs	group1	3	100	0.0036544168297721
243	0.788691970778786	0.438092665978489	0.0275853758009375	threeUTRs	group1	3	100	0.00359179011697785
244	0.792399129186175	0.434778030226	0.0277866633539814	threeUTRs	group1	3	100	0.00356461441452553
245	0.796106287593565	0.431151868556923	0.0277397943106383	threeUTRs	group1	3	100	0.00353488460469988
246	0.799813446000955	0.421793630022638	0.0273558208188223	threeUTRs	group1	3	100	0.0034581592192048
247	0.803520604408345	0.415974325900786	0.0270821009671523	threeUTRs	group1	3	100	0.00341044849347085
248	0.807227762815734	0.401893354471037	0.0256989074156979	threeUTRs	group1	3	100	0.00329500284019597
249	0.810934921223124	0.39702108913561	0.0255528658518394	threeUTRs	group1	3	100	0.00325505660087696
250	0.814642079630514	0.389432317807542	0.025177278965609	threeUTRs	group1	3	100	0.00319283854526245
251	0.818349238037903	0.393257856063235	0.0259931514948247	threeUTRs	group1	3	100	0.00322420298380704
252	0.822056396445293	0.391451005747028	0.0259355328214232	threeUTRs	group1	3	100	0.00320938916104168
253	0.825763554852683	0.391363778490384	0.0261422948276228	threeUTRs	group1	3	100	0.00320867401097714
254	0.829470713260073	0.385257870525271	0.0254280872881597	threeUTRs	group1	3	100	0.00315861350645972
255	0.833177871667462	0.378902741826889	0.0256642581568596	threeUTRs	group1	3	100	0.00310650971604362
256	0.836885030074852	0.37334511947497	0.0250302638324897	threeUTRs	group1	3	100	0.00306094444050327
257	0.840592188482242	0.371438580865455	0.0253603815713008	threeUTRs	group1	3	100	0.00304531330337844
258	0.844299346889632	0.374690911434627	0.025329435494975	threeUTRs	group1	3	100	0.00307197818435609
259	0.848006505297021	0.371912100258668	0.0251750691354818	threeUTRs	group1	3	100	0.00304919554658591
260	0.851713663704411	0.364796848323812	0.0244626734598996	threeUTRs	group1	3	100	0.00299085973417887
261	0.855420822111801	0.361307758058034	0.0242446706570519	threeUTRs	group1	3	100	0.00296225373159749
262	0.85912798051919	0.360111498538338	0.0245560102055795	threeUTRs	group1	3	100	0.00295244595928387
263	0.86283513892658	0.362504017577729	0.0248411039206012	threeUTRs	group1	3	100	0.0029720615039111
264	0.86654229733397	0.356634869309223	0.0243995364800927	threeUTRs	group1	3	100	0.00292394212099741
265	0.87024945574136	0.35744483669235	0.0240397492925317	threeUTRs	group1	3	100	0.00293058280016809
266	0.873956614148749	0.352971324530156	0.0240736360832696	threeUTRs	group1	3	100	0.00289390581828696
267	0.877663772556139	0.349557000484358	0.0240051833722478	threeUTRs	group1	3	100	0.00286591280147517
268	0.881370930963529	0.34639189717183	0.0240140504178271	threeUTRs	group1	3	100	0.00283996307056206
269	0.885078089370918	0.347575695654863	0.024067562984453	threeUTRs	group1	3	100	0.00284966867858074
270	0.888785247778308	0.348597500661269	0.0239882327822158	threeUTRs	group1	3	100	0.00285804615076529
271	0.892492406185698	0.351862292267105	0.0244254316487558	threeUTRs	group1	3	100	0.00288481319603788
272	0.896199564593088	0.351799987083787	0.0243450045569222	threeUTRs	group1	3	100	0.00288430237456321
273	0.899906723000477	0.3466411179051	0.0238417550824205	threeUTRs	group1	3	100	0.00284200635646073
274	0.903613881407867	0.344846728625557	0.0241682895407046	threeUTRs	group1	3	100	0.0028272946979903
275	0.907321039815257	0.345557007715376	0.0245163451768744	threeUTRs	group1	3	100	0.00283311806280151
276	0.911028198222647	0.341905923972972	0.0243012864734968	threeUTRs	group1	3	100	0.00280318392438599
277	0.914735356630036	0.334703444781472	0.0238664031778342	threeUTRs	group1	3	100	0.00274413296191441
278	0.918442515037426	0.333843633251691	0.0240170325768378	threeUTRs	group1	3	100	0.002737083625564
279	0.922149673444816	0.331575724578935	0.0241606267082477	threeUTRs	group1	3	100	0.0027184897238861
280	0.925856831852206	0.328236166753119	0.0242490633786548	threeUTRs	group1	3	100	0.00269110969284392
